feature,shap_importance,compartment,feature_type
Nuclei_Texture_Correlation_ER_5_00_256,0.002137822739492289,Nuclei,Texture
Nuclei_Texture_Variance_Mito_5_02_256,0.0021369680711671077,Nuclei,Texture
Cytoplasm_Intensity_UpperQuartileIntensity_ER,0.0021362926790399277,Cytoplasm,Intensity
Cytoplasm_Correlation_K_Mito_RNA,0.0021347191161268193,Cytoplasm,Correlation
Cells_Intensity_MinIntensityEdge_Mito,0.0021330427812582846,Cells,Intensity
Cytoplasm_Texture_Entropy_DNA_5_03_256,0.0021328527970646454,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_Mito_5_03_256,0.0021298942314803885,Cells,Texture
Nuclei_Intensity_MADIntensity_ER,0.0021294944168377176,Nuclei,Intensity
Cells_Intensity_MinIntensity_Mito,0.002128397817928739,Cells,Intensity
Cells_Intensity_LowerQuartileIntensity_ER,0.002126381826404083,Cells,Intensity
Cells_RadialDistribution_RadialCV_mito_tubeness_8of16,0.002125473123351185,Cells,RadialDistribution
Nuclei_Texture_Contrast_Mito_5_00_256,0.0021197619957144657,Nuclei,Texture
Nuclei_Texture_Variance_Mito_5_00_256,0.0021163374260296615,Nuclei,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_11of20,0.002113535980263675,Cells,RadialDistribution
Cells_Granularity_7_ER,0.002112003327981386,Cells,Granularity
Cells_RadialDistribution_RadialCV_AGP_4of4,0.002111707237792351,Cells,RadialDistribution
Nuclei_Texture_Contrast_AGP_10_00_256,0.002110567890424266,Nuclei,Texture
Cells_Texture_AngularSecondMoment_Mito_3_02_256,0.0021090338645730557,Cells,Texture
Cells_Neighbors_PercentTouching_5,0.002108878471439571,Cells,Neighbors
Cells_Granularity_8_DNA,0.0021074036095420265,Cells,Granularity
Cytoplasm_Texture_Variance_DNA_5_01_256,0.002104523525426235,Cytoplasm,Texture
Nuclei_Texture_Variance_Mito_3_01_256,0.002103437667358646,Nuclei,Texture
Cytoplasm_Intensity_MinIntensity_Mito,0.0021020206588699304,Cytoplasm,Intensity
Cells_Texture_AngularSecondMoment_Mito_3_01_256,0.002101076564050735,Cells,Texture
Nuclei_ObjectSkeleton_TotalObjectSkeletonLength_mito_skel,0.0020917895597865155,Nuclei,ObjectSkeleton
Nuclei_Granularity_8_AGP,0.0020868136319456554,Nuclei,Granularity
Cytoplasm_Texture_InverseDifferenceMoment_ER_10_01_256,0.0020850306844970743,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_Mito_5_00_256,0.002084102920925943,Cells,Texture
Cells_Intensity_MedianIntensity_ER,0.0020835360621874444,Cells,Intensity
Cells_RadialDistribution_RadialCV_mito_tubeness_18of20,0.002082817951616432,Cells,RadialDistribution
Cells_Correlation_RWC_RNA_Mito,0.0020806638105230896,Cells,Correlation
Nuclei_Number_Object_Number,0.0020803515898504495,Nuclei,Number
Cells_RadialDistribution_RadialCV_mito_tubeness_10of20,0.0020785374798586937,Cells,RadialDistribution
Cytoplasm_Correlation_K_AGP_DNA,0.0020778928387984964,Cytoplasm,Correlation
Nuclei_Texture_InverseDifferenceMoment_ER_5_01_256,0.0020755738357391756,Nuclei,Texture
Nuclei_Neighbors_FirstClosestObjectNumber_1,0.002072776848327911,Nuclei,Neighbors
Cytoplasm_Granularity_11_AGP,0.0020694788683255994,Cytoplasm,Granularity
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_15of20,0.0020665859733708203,Cytoplasm,RadialDistribution
Cells_Texture_Correlation_DNA_10_01_256,0.0020601665978724018,Cells,Texture
Cytoplasm_RadialDistribution_RadialCV_Mito_2of4,0.002059954602134115,Cytoplasm,RadialDistribution
Cells_RadialDistribution_MeanFrac_mito_tubeness_10of16,0.002059618026199002,Cells,RadialDistribution
Nuclei_Granularity_8_DNA,0.002058355165042615,Nuclei,Granularity
Nuclei_Texture_Entropy_DNA_10_00_256,0.002056093681499728,Nuclei,Texture
Cytoplasm_Texture_Variance_DNA_3_03_256,0.00205584561177862,Cytoplasm,Texture
Nuclei_Texture_SumAverage_DNA_10_00_256,0.0020548564433270906,Nuclei,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_6of20,0.0020531270601635955,Cells,RadialDistribution
Cytoplasm_Texture_AngularSecondMoment_Mito_10_02_256,0.002045491137856256,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_Mito_5_02_256,0.0020448175804364966,Cells,Texture
Cells_Texture_InfoMeas1_AGP_5_03_256,0.0020440551672904154,Cells,Texture
Cells_Texture_AngularSecondMoment_Mito_3_00_256,0.002040376987684535,Cells,Texture
Cytoplasm_Texture_Correlation_Mito_5_02_256,0.0020403325433796583,Cytoplasm,Texture
Nuclei_Texture_Contrast_Mito_10_01_256,0.0020362807384559085,Nuclei,Texture
Cells_Texture_AngularSecondMoment_Mito_3_03_256,0.0020321990605433322,Cells,Texture
Cytoplasm_AreaShape_BoundingBoxMinimum_X,0.0020317225187363873,Cytoplasm,AreaShape
Nuclei_Texture_Correlation_DNA_5_00_256,0.0020299659792336958,Nuclei,Texture
Nuclei_Granularity_13_DNA,0.0020296836182257852,Nuclei,Granularity
Cells_Texture_Correlation_DNA_10_00_256,0.002029675083496321,Cells,Texture
Cells_AreaShape_BoundingBoxMinimum_X,0.0020283764936279373,Cells,AreaShape
Cells_Granularity_9_ER,0.002024795946261812,Cells,Granularity
Nuclei_Granularity_11_AGP,0.002023520469753878,Nuclei,Granularity
Cytoplasm_Granularity_14_ER,0.002023348621796036,Cytoplasm,Granularity
Cells_Texture_Correlation_DNA_10_02_256,0.002022522246185352,Cells,Texture
Cells_Neighbors_PercentTouching_Adjacent,0.0020204726708938584,Cells,Neighbors
Nuclei_Texture_Variance_Mito_3_02_256,0.002018784459692792,Nuclei,Texture
Cytoplasm_RadialDistribution_RadialCV_DNA_2of4,0.0020182820556042965,Cytoplasm,RadialDistribution
Cells_Intensity_MeanIntensityEdge_RNA,0.0020180035543229937,Cells,Intensity
Cytoplasm_RadialDistribution_MeanFrac_AGP_2of4,0.002016063101306957,Cytoplasm,RadialDistribution
Cells_Intensity_MinIntensityEdge_RNA,0.00201572893692563,Cells,Intensity
Nuclei_Texture_SumVariance_AGP_3_01_256,0.0020154433502258535,Nuclei,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_13of20,0.0020144455325706596,Cells,RadialDistribution
Nuclei_Correlation_Correlation_DNA_ER,0.0020132554852885474,Nuclei,Correlation
Nuclei_AreaShape_Zernike_2_0,0.002013028213488204,Nuclei,AreaShape
Nuclei_Correlation_Correlation_ER_Mito,0.0020118711286652665,Nuclei,Correlation
Nuclei_Texture_InverseDifferenceMoment_ER_10_02_256,0.0020105256015501382,Nuclei,Texture
Nuclei_Granularity_14_ER,0.0020062080233141646,Nuclei,Granularity
Cells_AreaShape_Eccentricity,0.00200358068780458,Cells,AreaShape
Cytoplasm_Texture_InfoMeas1_AGP_3_03_256,0.0020032464255356377,Cytoplasm,Texture
Nuclei_Texture_Variance_Mito_10_01_256,0.002000826635235821,Nuclei,Texture
Cytoplasm_Granularity_13_RNA,0.0019979418378976072,Cytoplasm,Granularity
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_12of16,0.0019965245943084093,Cytoplasm,RadialDistribution
Cytoplasm_Correlation_Correlation_DNA_ER,0.0019957543607259658,Cytoplasm,Correlation
Cytoplasm_Number_Object_Number,0.001994985292320572,Cytoplasm,Number
Cytoplasm_RadialDistribution_RadialCV_Mito_3of4,0.001993097542508622,Cytoplasm,RadialDistribution
Cytoplasm_AreaShape_Zernike_9_9,0.001990350902513975,Cytoplasm,AreaShape
Nuclei_Texture_InfoMeas1_ER_3_03_256,0.001986766596823405,Nuclei,Texture
Cytoplasm_RadialDistribution_RadialCV_ER_4of4,0.0019772307994883574,Cytoplasm,RadialDistribution
Cells_Correlation_K_AGP_Mito,0.0019753094994358175,Cells,Correlation
Nuclei_Texture_SumAverage_ER_3_01_256,0.0019686163672304247,Nuclei,Texture
Cells_RadialDistribution_FracAtD_mito_tubeness_4of16,0.001964622615851113,Cells,RadialDistribution
Cells_Intensity_MADIntensity_ER,0.0019626142265250176,Cells,Intensity
Cells_Granularity_7_RNA,0.0019602605822625005,Cells,Granularity
Cytoplasm_Texture_SumAverage_ER_5_03_256,0.00195844499310754,Cytoplasm,Texture
Cells_Granularity_14_Mito,0.001956107355810153,Cells,Granularity
Nuclei_Texture_SumVariance_AGP_5_02_256,0.0019534079057432663,Nuclei,Texture
Cells_Texture_InfoMeas1_RNA_3_01_256,0.001953275084192033,Cells,Texture
Cytoplasm_Texture_Correlation_Mito_10_02_256,0.0019530563809842404,Cytoplasm,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_16of20,0.0019522273424497274,Cells,RadialDistribution
Nuclei_Texture_InverseDifferenceMoment_ER_10_00_256,0.0019503812885445118,Nuclei,Texture
Nuclei_Texture_Entropy_DNA_5_00_256,0.0019482475672806946,Nuclei,Texture
Cytoplasm_AreaShape_Zernike_7_7,0.001948108961795307,Cytoplasm,AreaShape
Cells_Granularity_14_ER,0.00194776511071333,Cells,Granularity
Cells_Granularity_11_DNA,0.0019458571374239648,Cells,Granularity
Cytoplasm_Granularity_15_ER,0.001941284052528707,Cytoplasm,Granularity
Nuclei_Texture_Correlation_DNA_10_01_256,0.0019365353857262691,Nuclei,Texture
Cells_RadialDistribution_FracAtD_ER_3of4,0.0019351085343558745,Cells,RadialDistribution
Nuclei_Correlation_K_ER_DNA,0.0019350009915459461,Nuclei,Correlation
Cells_Correlation_Correlation_AGP_ER,0.0019328878311197124,Cells,Correlation
Cells_Granularity_10_Mito,0.0019314205509233164,Cells,Granularity
Cytoplasm_Correlation_Correlation_AGP_RNA,0.0019290276604754452,Cytoplasm,Correlation
Cytoplasm_Intensity_MinIntensity_RNA,0.001925632239472179,Cytoplasm,Intensity
Cells_Intensity_MeanIntensityEdge_AGP,0.001923727638895798,Cells,Intensity
Cytoplasm_Texture_Correlation_Mito_3_03_256,0.001922594141947879,Cytoplasm,Texture
Cytoplasm_Intensity_MeanIntensity_ER,0.0019218846853410858,Cytoplasm,Intensity
Cytoplasm_Texture_Correlation_Mito_3_01_256,0.0019216993768973875,Cytoplasm,Texture
Cytoplasm_Texture_AngularSecondMoment_Mito_10_00_256,0.001921310324557583,Cytoplasm,Texture
Nuclei_Granularity_11_RNA,0.0019204045035855545,Nuclei,Granularity
Nuclei_Texture_Contrast_AGP_5_03_256,0.001919652637526659,Nuclei,Texture
Cytoplasm_Texture_SumAverage_ER_3_03_256,0.0019194247340159824,Cytoplasm,Texture
Nuclei_Texture_SumAverage_ER_5_01_256,0.001918621695305254,Nuclei,Texture
Nuclei_Granularity_4_Mito,0.0019169228079928351,Nuclei,Granularity
Cells_Correlation_K_DNA_Mito,0.0019164510755269606,Cells,Correlation
Cells_Granularity_1_AGP,0.0019158500743911386,Cells,Granularity
Cytoplasm_Intensity_MADIntensity_DNA,0.0019153128664246262,Cytoplasm,Intensity
Nuclei_Texture_Contrast_AGP_3_03_256,0.0019137878732778646,Nuclei,Texture
Nuclei_Texture_SumVariance_AGP_3_02_256,0.001913067681135934,Nuclei,Texture
Nuclei_Texture_InfoMeas1_AGP_3_01_256,0.0019129507401820383,Nuclei,Texture
Nuclei_Texture_SumAverage_ER_5_00_256,0.0019124225663004577,Nuclei,Texture
Cytoplasm_Texture_InverseDifferenceMoment_ER_10_00_256,0.0019121068448917607,Cytoplasm,Texture
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_18of20,0.0019113169674944532,Cytoplasm,RadialDistribution
Nuclei_Correlation_RWC_DNA_RNA,0.0019097012514456375,Nuclei,Correlation
Nuclei_Granularity_16_RNA,0.0019090689513391876,Nuclei,Granularity
Cytoplasm_Granularity_9_DNA,0.0019082563717217583,Cytoplasm,Granularity
Cells_RadialDistribution_MeanFrac_mito_tubeness_18of20,0.0019072197798134637,Cells,RadialDistribution
Cells_RadialDistribution_RadialCV_mito_tubeness_5of16,0.0019063863343113294,Cells,RadialDistribution
Cells_RadialDistribution_RadialCV_mito_tubeness_19of20,0.0019061937473868187,Cells,RadialDistribution
Nuclei_Texture_Entropy_DNA_3_01_256,0.0019049548263551839,Nuclei,Texture
Nuclei_ObjectSkeleton_NumberNonTrunkBranches_mito_skel,0.001904439421081666,Nuclei,ObjectSkeleton
Nuclei_Texture_Variance_Mito_10_00_256,0.0019041309317357705,Nuclei,Texture
Cytoplasm_Texture_Correlation_Mito_5_00_256,0.001900972144503612,Cytoplasm,Texture
Nuclei_Texture_Entropy_ER_3_03_256,0.0019005013377474305,Nuclei,Texture
Cytoplasm_Granularity_7_Mito,0.0019002628630135274,Cytoplasm,Granularity
Cytoplasm_Texture_AngularSecondMoment_Mito_5_03_256,0.0019000505190238722,Cytoplasm,Texture
Nuclei_Texture_Correlation_DNA_10_00_256,0.0018984106920496354,Nuclei,Texture
Cells_Granularity_7_Mito,0.0018964165659937342,Cells,Granularity
Cells_RadialDistribution_FracAtD_mito_tubeness_12of20,0.0018936803739052267,Cells,RadialDistribution
Cytoplasm_Correlation_Correlation_AGP_ER,0.0018922463875359037,Cytoplasm,Correlation
Cells_Texture_InfoMeas1_AGP_3_02_256,0.0018870844521760384,Cells,Texture
Nuclei_Texture_Entropy_DNA_3_02_256,0.001886450509856721,Nuclei,Texture
Nuclei_Texture_Entropy_DNA_5_03_256,0.0018852748467920069,Nuclei,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_15of16,0.0018839268133160657,Cells,RadialDistribution
Cytoplasm_Granularity_13_DNA,0.0018835531854555093,Cytoplasm,Granularity
Cells_AreaShape_Zernike_9_9,0.0018834294490674048,Cells,AreaShape
Nuclei_Texture_Entropy_DNA_5_02_256,0.0018830313282153708,Nuclei,Texture
Cells_Granularity_11_AGP,0.001882938620713373,Cells,Granularity
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_12of20,0.001881960699352021,Cytoplasm,RadialDistribution
Nuclei_Correlation_RWC_Mito_DNA,0.0018815479494635058,Nuclei,Correlation
Cells_Granularity_14_AGP,0.0018809617772266004,Cells,Granularity
Nuclei_Texture_SumAverage_ER_3_02_256,0.0018805412783487036,Nuclei,Texture
Cytoplasm_RadialDistribution_FracAtD_Mito_1of4,0.0018796767679240085,Cytoplasm,RadialDistribution
Cells_RadialDistribution_RadialCV_AGP_1of4,0.0018779922986349059,Cells,RadialDistribution
Nuclei_Texture_SumAverage_ER_3_03_256,0.0018774726314222789,Nuclei,Texture
Nuclei_Texture_Correlation_AGP_3_03_256,0.0018763574871991295,Nuclei,Texture
Nuclei_Texture_SumAverage_ER_5_03_256,0.0018743079845236414,Nuclei,Texture
Nuclei_Texture_Entropy_DNA_3_03_256,0.0018735366827058897,Nuclei,Texture
Nuclei_Granularity_7_AGP,0.0018680924771904627,Nuclei,Granularity
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_15of16,0.0018680391419411534,Cytoplasm,RadialDistribution
Cells_Texture_InfoMeas1_AGP_3_03_256,0.0018674270400463554,Cells,Texture
Cells_RadialDistribution_FracAtD_mito_tubeness_8of16,0.001866143151076228,Cells,RadialDistribution
Cytoplasm_Granularity_8_RNA,0.00186542549969155,Cytoplasm,Granularity
Cytoplasm_Texture_SumEntropy_DNA_5_03_256,0.00186499332360784,Cytoplasm,Texture
Nuclei_Texture_Contrast_Mito_10_00_256,0.001859263847956884,Nuclei,Texture
Nuclei_Texture_Contrast_AGP_3_00_256,0.0018555964943620243,Nuclei,Texture
Nuclei_Correlation_K_RNA_DNA,0.001854387424136803,Nuclei,Correlation
Nuclei_Granularity_12_AGP,0.001854247920238257,Nuclei,Granularity
Cells_RadialDistribution_MeanFrac_mito_tubeness_3of20,0.0018542106368892876,Cells,RadialDistribution
Cells_Intensity_MinIntensity_RNA,0.0018537759680475575,Cells,Intensity
Cytoplasm_Texture_Correlation_Mito_5_03_256,0.0018529709876747803,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_DNA_5_01_256,0.0018484756100185353,Cytoplasm,Texture
Cells_Granularity_15_Mito,0.0018471928770304657,Cells,Granularity
Nuclei_AreaShape_Zernike_4_0,0.0018462158237941497,Nuclei,AreaShape
Cells_RadialDistribution_MeanFrac_mito_tubeness_2of20,0.0018455387842862235,Cells,RadialDistribution
Cells_AreaShape_Zernike_9_7,0.001843613051392562,Cells,AreaShape
Cells_Texture_InfoMeas1_ER_10_00_256,0.0018431708423096488,Cells,Texture
Cytoplasm_Granularity_15_DNA,0.001842404055211903,Cytoplasm,Granularity
Cytoplasm_RadialDistribution_FracAtD_ER_1of4,0.001835663027751642,Cytoplasm,RadialDistribution
Nuclei_Texture_SumAverage_ER_5_02_256,0.0018337928122985302,Nuclei,Texture
Nuclei_Texture_Correlation_DNA_5_02_256,0.0018333355064221125,Nuclei,Texture
Nuclei_Texture_SumVariance_AGP_3_00_256,0.0018333174096863201,Nuclei,Texture
Nuclei_RadialDistribution_MeanFrac_ER_2of4,0.001833128026295786,Nuclei,RadialDistribution
Nuclei_Texture_SumVariance_AGP_10_01_256,0.0018318769362459925,Nuclei,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_14of16,0.0018307392282544501,Cells,RadialDistribution
Nuclei_Texture_Entropy_DNA_3_00_256,0.0018296656048161302,Nuclei,Texture
Cytoplasm_Granularity_14_AGP,0.001828207087190614,Cytoplasm,Granularity
Nuclei_Texture_Entropy_DNA_5_01_256,0.0018275918979478384,Nuclei,Texture
Cells_RadialDistribution_FracAtD_mito_tubeness_10of16,0.0018263761839937486,Cells,RadialDistribution
Nuclei_Texture_Contrast_AGP_5_02_256,0.0018247671878842604,Nuclei,Texture
Nuclei_Texture_SumAverage_ER_3_00_256,0.0018204844331350094,Nuclei,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_6of16,0.0018186011621920833,Cells,RadialDistribution
Cells_Texture_Variance_DNA_10_00_256,0.001817790716553905,Cells,Texture
Cells_Texture_InfoMeas1_ER_10_02_256,0.0018153121703497683,Cells,Texture
Cells_Correlation_K_AGP_ER,0.0018132363357809872,Cells,Correlation
Nuclei_Granularity_8_ER,0.001812329910390734,Nuclei,Granularity
Nuclei_Intensity_UpperQuartileIntensity_ER,0.0018111576728188084,Nuclei,Intensity
Cytoplasm_AreaShape_Zernike_5_1,0.0018083133281262625,Cytoplasm,AreaShape
Cytoplasm_Intensity_MeanIntensityEdge_ER,0.0018038774536125856,Cytoplasm,Intensity
Cytoplasm_Granularity_5_AGP,0.0018027849591323631,Cytoplasm,Granularity
Cytoplasm_Texture_Correlation_ER_10_03_256,0.001800011652932361,Cytoplasm,Texture
Nuclei_Texture_Entropy_ER_3_02_256,0.0017984174087535263,Nuclei,Texture
Cells_RadialDistribution_MeanFrac_RNA_3of4,0.0017974477132208578,Cells,RadialDistribution
Cytoplasm_Texture_SumEntropy_DNA_3_02_256,0.0017956728260677274,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas2_AGP_3_00_256,0.001794921766850166,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas1_RNA_3_01_256,0.0017945303200290904,Cytoplasm,Texture
Cytoplasm_Texture_SumAverage_ER_3_01_256,0.001791123536805474,Cytoplasm,Texture
Nuclei_Texture_InverseDifferenceMoment_ER_3_03_256,0.0017897452226991715,Nuclei,Texture
Cells_RadialDistribution_RadialCV_ER_1of4,0.0017889900634924874,Cells,RadialDistribution
Cytoplasm_Texture_Contrast_DNA_5_02_256,0.0017863330402516503,Cytoplasm,Texture
Nuclei_Texture_SumVariance_AGP_5_01_256,0.0017861592792905868,Nuclei,Texture
Cytoplasm_AreaShape_Zernike_9_7,0.0017851494433333366,Cytoplasm,AreaShape
Cells_Texture_Correlation_DNA_5_01_256,0.0017848154232446437,Cells,Texture
Cytoplasm_Texture_InfoMeas1_RNA_5_02_256,0.0017839823172253742,Cytoplasm,Texture
Nuclei_Texture_SumAverage_ER_10_03_256,0.0017826097713883168,Nuclei,Texture
Nuclei_Texture_Variance_AGP_5_02_256,0.0017817021895254065,Nuclei,Texture
Cytoplasm_Texture_DifferenceEntropy_DNA_3_03_256,0.0017784870635893769,Cytoplasm,Texture
Cells_Granularity_13_DNA,0.0017740624692448494,Cells,Granularity
Nuclei_Texture_SumAverage_ER_10_00_256,0.0017726741160315994,Nuclei,Texture
Cells_Texture_InfoMeas1_RNA_5_01_256,0.0017701499164572202,Cells,Texture
Cells_Correlation_Correlation_AGP_DNA,0.0017701322214088578,Cells,Correlation
Cytoplasm_Texture_SumAverage_ER_5_00_256,0.0017693393696533478,Cytoplasm,Texture
Nuclei_Texture_InfoMeas2_ER_3_00_256,0.0017689721431400228,Nuclei,Texture
Cytoplasm_Texture_Contrast_ER_10_02_256,0.0017686019384252306,Cytoplasm,Texture
Cytoplasm_RadialDistribution_FracAtD_RNA_1of4,0.0017656850996302508,Cytoplasm,RadialDistribution
Cells_Neighbors_NumberOfNeighbors_Adjacent,0.0017656373009127231,Cells,Neighbors
Cells_Granularity_1_ER,0.001763990037169216,Cells,Granularity
Cytoplasm_AreaShape_Zernike_0_0,0.0017627473417918995,Cytoplasm,AreaShape
Cytoplasm_Texture_InfoMeas1_AGP_3_02_256,0.001762172116946853,Cytoplasm,Texture
Cells_Intensity_UpperQuartileIntensity_ER,0.0017619571578792862,Cells,Intensity
Nuclei_Texture_Entropy_ER_5_00_256,0.001760471889078222,Nuclei,Texture
Nuclei_Texture_SumVariance_AGP_5_00_256,0.001760096712784746,Nuclei,Texture
Cells_Granularity_16_RNA,0.0017593582439647953,Cells,Granularity
Cytoplasm_Granularity_12_ER,0.0017585223205891713,Cytoplasm,Granularity
Cells_RadialDistribution_FracAtD_RNA_1of4,0.0017581102973885467,Cells,RadialDistribution
Nuclei_Texture_InfoMeas1_ER_3_02_256,0.0017579002347650073,Nuclei,Texture
Cells_RadialDistribution_FracAtD_mito_tubeness_3of16,0.0017546444198394185,Cells,RadialDistribution
Nuclei_Texture_InfoMeas2_AGP_5_02_256,0.001754463593154339,Nuclei,Texture
Cells_Intensity_StdIntensity_ER,0.0017527079001800822,Cells,Intensity
Cells_Texture_Correlation_ER_10_03_256,0.0017524319146514245,Cells,Texture
Cytoplasm_Texture_InfoMeas1_RNA_3_02_256,0.0017479384050134935,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas1_DNA_5_02_256,0.001745488432352431,Cytoplasm,Texture
Nuclei_Texture_Entropy_ER_3_01_256,0.00174287534108901,Nuclei,Texture
Cytoplasm_Granularity_9_RNA,0.0017423755472620022,Cytoplasm,Granularity
Nuclei_Intensity_MeanIntensity_ER,0.0017408716292883193,Nuclei,Intensity
Cells_Granularity_8_AGP,0.0017406992744768753,Cells,Granularity
Cells_AreaShape_Zernike_8_2,0.001738523089879891,Cells,AreaShape
Cytoplasm_Correlation_K_ER_RNA,0.0017367415141104304,Cytoplasm,Correlation
Nuclei_Granularity_6_ER,0.0017366807059806888,Nuclei,Granularity
Cytoplasm_AreaShape_Zernike_6_4,0.0017364026593609846,Cytoplasm,AreaShape
Cells_RadialDistribution_FracAtD_mito_tubeness_10of20,0.0017353505357693524,Cells,RadialDistribution
Cytoplasm_Texture_SumAverage_ER_10_01_256,0.0017345419739208572,Cytoplasm,Texture
Cells_Texture_SumEntropy_AGP_5_03_256,0.001732806623237723,Cells,Texture
Cytoplasm_Texture_SumVariance_DNA_3_01_256,0.0017316318925447505,Cytoplasm,Texture
Nuclei_Texture_InverseDifferenceMoment_ER_5_03_256,0.0017316195404211093,Nuclei,Texture
Cytoplasm_Correlation_K_ER_AGP,0.0017269255387665388,Cytoplasm,Correlation
